#############################################################################################################
# EtaMAID2016h eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
############################################################################################################# 
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 3152.0   -0.142752  -0.063598    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.053244  -0.019352    0.000000   0.000000   -0.051564  -0.035202   -0.015669   0.060963   -0.040456   0.002429   -0.051802  -0.008915   -0.047721  -0.005799    0.024628  -0.025639   -0.023742   0.001979   -0.052605  -0.020561   -0.037975   0.015564   -0.008285  -0.020037   -0.021909   0.011414   -0.050725  -0.017060   -0.009529   0.020694   -0.022556  -0.018180   -0.013989   0.011168   -0.021737   0.007122   -0.004910   0.015098   -0.024773  -0.005313
 3157.0   -0.142139  -0.063140    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.052927  -0.019196    0.000000   0.000000   -0.051339  -0.035006   -0.015453   0.060513   -0.040201   0.002408   -0.051484  -0.008851   -0.047453  -0.005784    0.024486  -0.025449   -0.023664   0.001970   -0.052317  -0.020409   -0.037797   0.015422   -0.008156  -0.019945   -0.021853   0.011328   -0.050450  -0.016960   -0.009582   0.020562   -0.022332  -0.018123   -0.014010   0.011090   -0.021704   0.007077   -0.004988   0.015032   -0.024586  -0.005360
 3162.0   -0.141529  -0.062684    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.052613  -0.019043    0.000000   0.000000   -0.051118  -0.034811   -0.015236   0.060068   -0.039949   0.002389   -0.051168  -0.008785   -0.047187  -0.005769    0.024344  -0.025261   -0.023587   0.001960   -0.052030  -0.020258   -0.037620   0.015282   -0.008029  -0.019852   -0.021798   0.011244   -0.050177  -0.016860   -0.009635   0.020430   -0.022111  -0.018066   -0.014029   0.011011   -0.021671   0.007033   -0.005065   0.014966   -0.024401  -0.005406
 3167.0   -0.140922  -0.062229    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.052303  -0.018891    0.000000   0.000000   -0.050900  -0.034617   -0.015018   0.059629   -0.039698   0.002371   -0.050855  -0.008720   -0.046922  -0.005753    0.024204  -0.025076   -0.023508   0.001949   -0.051746  -0.020108   -0.037444   0.015142   -0.007903  -0.019759   -0.021742   0.011161   -0.049905  -0.016761   -0.009685   0.020300   -0.021892  -0.018010   -0.014047   0.010933   -0.021638   0.006989   -0.005140   0.014899   -0.024217  -0.005450
 3172.0   -0.140318  -0.061777    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.051997  -0.018742    0.000000   0.000000   -0.050685  -0.034425   -0.014799   0.059195   -0.039449   0.002355   -0.050544  -0.008654   -0.046660  -0.005737    0.024065  -0.024894   -0.023429   0.001938   -0.051464  -0.019961   -0.037269   0.015004   -0.007779  -0.019665   -0.021686   0.011079   -0.049635  -0.016662   -0.009734   0.020171   -0.021674  -0.017954   -0.014063   0.010856   -0.021604   0.006945   -0.005214   0.014832   -0.024034  -0.005493
 3177.0   -0.139718  -0.061326    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.051695  -0.018595    0.000000   0.000000   -0.050473  -0.034235   -0.014579   0.058766   -0.039203   0.002339   -0.050235  -0.008588   -0.046399  -0.005719    0.023926  -0.024714   -0.023350   0.001927   -0.051184  -0.019814   -0.037094   0.014868   -0.007657  -0.019572   -0.021631   0.010998   -0.049367  -0.016564   -0.009782   0.020043   -0.021459  -0.017898   -0.014077   0.010779   -0.021570   0.006901   -0.005286   0.014764   -0.023853  -0.005535
 3182.0   -0.139121  -0.060876    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.051395  -0.018450    0.000000   0.000000   -0.050264  -0.034046   -0.014358   0.058342   -0.038958   0.002325   -0.049929  -0.008522   -0.046140  -0.005701    0.023790  -0.024536   -0.023270   0.001915   -0.050905  -0.019670   -0.036921   0.014732   -0.007537  -0.019478   -0.021575   0.010919   -0.049101  -0.016466   -0.009829   0.019916   -0.021246  -0.017842   -0.014090   0.010703   -0.021536   0.006857   -0.005357   0.014697   -0.023673  -0.005576
 3187.0   -0.138528  -0.060429    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.051099  -0.018307    0.000000   0.000000   -0.050057  -0.033858   -0.014137   0.057923   -0.038715   0.002312   -0.049625  -0.008455   -0.045884  -0.005683    0.023654  -0.024362   -0.023189   0.001903   -0.050629  -0.019526   -0.036749   0.014598   -0.007418  -0.019383   -0.021519   0.010840   -0.048836  -0.016369   -0.009874   0.019790   -0.021034  -0.017786   -0.014101   0.010627   -0.021500   0.006813   -0.005427   0.014629   -0.023494  -0.005615
 3192.0   -0.137938  -0.059984    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.050807  -0.018165    0.000000   0.000000   -0.049853  -0.033672   -0.013916   0.057509   -0.038475   0.002300   -0.049324  -0.008389   -0.045629  -0.005663    0.023520  -0.024189   -0.023108   0.001891   -0.050354  -0.019385   -0.036577   0.014465   -0.007302  -0.019289   -0.021463   0.010763   -0.048573  -0.016272   -0.009917   0.019666   -0.020825  -0.017730   -0.014111   0.010552   -0.021465   0.006770   -0.005495   0.014561   -0.023317  -0.005653
 3197.0   -0.137353  -0.059540    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.050517  -0.018026    0.000000   0.000000   -0.049652  -0.033487   -0.013695   0.057100   -0.038236   0.002289   -0.049026  -0.008322   -0.045377  -0.005643    0.023387  -0.024019   -0.023026   0.001879   -0.050082  -0.019244   -0.036406   0.014333   -0.007187  -0.019194   -0.021407   0.010686   -0.048312  -0.016175   -0.009960   0.019542   -0.020617  -0.017675   -0.014120   0.010478   -0.021429   0.006726   -0.005562   0.014493   -0.023141  -0.005691
 3202.0   -0.136771  -0.059098    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.050230  -0.017888    0.000000   0.000000   -0.049453  -0.033304   -0.013473   0.056696   -0.038000   0.002279   -0.048730  -0.008254   -0.045126  -0.005623    0.023255  -0.023852   -0.022943   0.001866   -0.049811  -0.019106   -0.036237   0.014202   -0.007074  -0.019100   -0.021352   0.010610   -0.048052  -0.016079   -0.010001   0.019420   -0.020411  -0.017619   -0.014126   0.010404   -0.021392   0.006683   -0.005627   0.014425   -0.022966  -0.005727
 3207.0   -0.136193  -0.058658    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.049946  -0.017753    0.000000   0.000000   -0.049257  -0.033122   -0.013252   0.056296   -0.037766   0.002270   -0.048436  -0.008187   -0.044878  -0.005601    0.023126  -0.023686   -0.022860   0.001853   -0.049541  -0.018968   -0.036067   0.014073   -0.006964  -0.019005   -0.021296   0.010535   -0.047794  -0.015984   -0.010041   0.019299   -0.020207  -0.017564   -0.014132   0.010331   -0.021355   0.006641   -0.005691   0.014357   -0.022793  -0.005762
 3212.0   -0.135619  -0.058220    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.049664  -0.017619    0.000000   0.000000   -0.049062  -0.032941   -0.013032   0.055901   -0.037534   0.002262   -0.048146  -0.008119   -0.044632  -0.005580    0.022997  -0.023523   -0.022777   0.001841   -0.049274  -0.018832   -0.035899   0.013944   -0.006855  -0.018910   -0.021240   0.010461   -0.047538  -0.015889   -0.010080   0.019178   -0.020005  -0.017508   -0.014136   0.010258   -0.021317   0.006598   -0.005754   0.014288   -0.022621  -0.005796
 3217.0   -0.135050  -0.057783    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.049385  -0.017486    0.000000   0.000000   -0.048870  -0.032762   -0.012812   0.055510   -0.037305   0.002254   -0.047858  -0.008052   -0.044388  -0.005558    0.022871  -0.023362   -0.022693   0.001828   -0.049008  -0.018698   -0.035731   0.013817   -0.006748  -0.018816   -0.021185   0.010388   -0.047284  -0.015794   -0.010118   0.019059   -0.019804  -0.017452   -0.014140   0.010187   -0.021279   0.006555   -0.005815   0.014220   -0.022450  -0.005830
 3222.0   -0.134484  -0.057349    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.049109  -0.017355    0.000000   0.000000   -0.048680  -0.032584   -0.012593   0.055123   -0.037077   0.002247   -0.047572  -0.007984   -0.044146  -0.005535    0.022746  -0.023203   -0.022608   0.001815   -0.048743  -0.018564   -0.035564   0.013691   -0.006643  -0.018721   -0.021129   0.010315   -0.047031  -0.015700   -0.010155   0.018940   -0.019605  -0.017397   -0.014141   0.010116   -0.021240   0.006513   -0.005875   0.014152   -0.022280  -0.005862
 3227.0   -0.133923  -0.056917    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.048835  -0.017226    0.000000   0.000000   -0.048491  -0.032408   -0.012374   0.054741   -0.036852   0.002241   -0.047290  -0.007916   -0.043907  -0.005512    0.022622  -0.023046   -0.022522   0.001802   -0.048481  -0.018432   -0.035398   0.013567   -0.006539  -0.018627   -0.021073   0.010243   -0.046780  -0.015606   -0.010191   0.018823   -0.019408  -0.017341   -0.014142   0.010046   -0.021201   0.006471   -0.005933   0.014084   -0.022112  -0.005894
 3232.0   -0.133366  -0.056488    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.048564  -0.017098    0.000000   0.000000   -0.048305  -0.032233   -0.012157   0.054362   -0.036629   0.002236   -0.047010  -0.007848   -0.043669  -0.005488    0.022501  -0.022891   -0.022437   0.001790   -0.048220  -0.018302   -0.035232   0.013443   -0.006438  -0.018533   -0.021018   0.010171   -0.046531  -0.015513   -0.010226   0.018706   -0.019212  -0.017285   -0.014142   0.009976   -0.021161   0.006430   -0.005991   0.014016   -0.021945  -0.005925
 3237.0   -0.132813  -0.056060    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.048295  -0.016972    0.000000   0.000000   -0.048120  -0.032058   -0.011940   0.053988   -0.036408   0.002230   -0.046732  -0.007780   -0.043434  -0.005464    0.022381  -0.022738   -0.022350   0.001777   -0.047960  -0.018172   -0.035067   0.013321   -0.006338  -0.018439   -0.020962   0.010100   -0.046284  -0.015421   -0.010259   0.018591   -0.019019  -0.017229   -0.014141   0.009908   -0.021121   0.006388   -0.006047   0.013948   -0.021780  -0.005955
 3242.0   -0.132264  -0.055636    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.048028  -0.016846    0.000000   0.000000   -0.047937  -0.031885   -0.011725   0.053617   -0.036190   0.002226   -0.046458  -0.007712   -0.043201  -0.005440    0.022262  -0.022586   -0.022264   0.001765   -0.047702  -0.018044   -0.034903   0.013200   -0.006240  -0.018346   -0.020906   0.010030   -0.046038  -0.015329   -0.010292   0.018476   -0.018827  -0.017173   -0.014138   0.009840   -0.021081   0.006347   -0.006102   0.013880   -0.021615  -0.005985
 3247.0   -0.131720  -0.055213    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.047763  -0.016722    0.000000   0.000000   -0.047756  -0.031713   -0.011510   0.053249   -0.035974   0.002222   -0.046186  -0.007644   -0.042970  -0.005415    0.022146  -0.022436   -0.022176   0.001753   -0.047445  -0.017916   -0.034740   0.013080   -0.006144  -0.018253   -0.020851   0.009960   -0.045794  -0.015237   -0.010324   0.018362   -0.018636  -0.017116   -0.014135   0.009773   -0.021039   0.006306   -0.006155   0.013813   -0.021452  -0.006014
 3252.0   -0.131180  -0.054793    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.047500  -0.016600    0.000000   0.000000   -0.047576  -0.031543   -0.011297   0.052885   -0.035760   0.002218   -0.045917  -0.007576   -0.042741  -0.005390    0.022031  -0.022288   -0.022089   0.001741   -0.047190  -0.017790   -0.034577   0.012962   -0.006049  -0.018160   -0.020795   0.009891   -0.045551  -0.015146   -0.010355   0.018249   -0.018447  -0.017059   -0.014131   0.009706   -0.020998   0.006266   -0.006208   0.013745   -0.021290  -0.006042
 3257.0   -0.130644  -0.054376    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.047240  -0.016478    0.000000   0.000000   -0.047398  -0.031373   -0.011085   0.052525   -0.035548   0.002214   -0.045650  -0.007509   -0.042514  -0.005365    0.021917  -0.022141   -0.022001   0.001729   -0.046937  -0.017665   -0.034414   0.012845   -0.005956  -0.018067   -0.020739   0.009822   -0.045310  -0.015056   -0.010385   0.018136   -0.018260  -0.017003   -0.014125   0.009641   -0.020956   0.006226   -0.006259   0.013678   -0.021129  -0.006069
 3262.0   -0.130113  -0.053961    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.046982  -0.016357    0.000000   0.000000   -0.047222  -0.031204   -0.010875   0.052167   -0.035338   0.002211   -0.045386  -0.007442   -0.042290  -0.005339    0.021806  -0.021995   -0.021912   0.001718   -0.046684  -0.017541   -0.034253   0.012729   -0.005865  -0.017975   -0.020683   0.009754   -0.045071  -0.014966   -0.010414   0.018024   -0.018075  -0.016945   -0.014119   0.009576   -0.020913   0.006186   -0.006309   0.013611   -0.020969  -0.006096
 3267.0   -0.129585  -0.053550    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.046725  -0.016237    0.000000   0.000000   -0.047047  -0.031036   -0.010665   0.051813   -0.035130   0.002208   -0.045125  -0.007374   -0.042067  -0.005314    0.021696  -0.021851   -0.021824   0.001707   -0.046434  -0.017419   -0.034092   0.012614   -0.005776  -0.017884   -0.020627   0.009686   -0.044834  -0.014877   -0.010442   0.017913   -0.017892  -0.016888   -0.014113   0.009512   -0.020870   0.006146   -0.006358   0.013544   -0.020811  -0.006122
 3272.0   -0.129062  -0.053141    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.046471  -0.016118    0.000000   0.000000   -0.046873  -0.030869   -0.010457   0.051461   -0.034924   0.002205   -0.044867  -0.007308   -0.041847  -0.005288    0.021587  -0.021709   -0.021735   0.001696   -0.046185  -0.017297   -0.033931   0.012501   -0.005688  -0.017793   -0.020571   0.009618   -0.044598  -0.014788   -0.010469   0.017803   -0.017710  -0.016830   -0.014105   0.009449   -0.020826   0.006107   -0.006406   0.013478   -0.020653  -0.006148
 3277.0   -0.128543  -0.052735    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.046219  -0.016000    0.000000   0.000000   -0.046701  -0.030703   -0.010250   0.051113   -0.034721   0.002203   -0.044610  -0.007241   -0.041629  -0.005262    0.021480  -0.021568   -0.021646   0.001686   -0.045937  -0.017176   -0.033772   0.012388   -0.005601  -0.017703   -0.020515   0.009551   -0.044364  -0.014700   -0.010496   0.017694   -0.017529  -0.016773   -0.014097   0.009386   -0.020783   0.006068   -0.006453   0.013412   -0.020496  -0.006173
 3282.0   -0.128027  -0.052332    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.045969  -0.015883    0.000000   0.000000   -0.046530  -0.030537   -0.010045   0.050767   -0.034519   0.002200   -0.044357  -0.007175   -0.041412  -0.005236    0.021375  -0.021427   -0.021556   0.001676   -0.045691  -0.017056   -0.033613   0.012278   -0.005516  -0.017613   -0.020458   0.009484   -0.044131  -0.014613   -0.010521   0.017585   -0.017351  -0.016715   -0.014088   0.009325   -0.020738   0.006029   -0.006499   0.013346   -0.020341  -0.006198
 3287.0   -0.127516  -0.051932    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.045721  -0.015766    0.000000   0.000000   -0.046360  -0.030372   -0.009840   0.050423   -0.034319   0.002198   -0.044106  -0.007109   -0.041198  -0.005210    0.021271  -0.021289   -0.021467   0.001667   -0.045446  -0.016937   -0.033455   0.012168   -0.005432  -0.017524   -0.020402   0.009418   -0.043900  -0.014526   -0.010546   0.017477   -0.017174  -0.016656   -0.014079   0.009264   -0.020694   0.005991   -0.006543   0.013280   -0.020186  -0.006221
 3292.0   -0.127008  -0.051536    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.045475  -0.015650    0.000000   0.000000   -0.046192  -0.030208   -0.009637   0.050083   -0.034121   0.002195   -0.043857  -0.007043   -0.040986  -0.005184    0.021168  -0.021151   -0.021377   0.001657   -0.045203  -0.016819   -0.033297   0.012060   -0.005350  -0.017435   -0.020345   0.009352   -0.043670  -0.014439   -0.010569   0.017369   -0.016999  -0.016598   -0.014069   0.009203   -0.020649   0.005953   -0.006587   0.013214   -0.020033  -0.006245
 3297.0   -0.126504  -0.051142    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.045231  -0.015535    0.000000   0.000000   -0.046026  -0.030045   -0.009436   0.049744   -0.033925   0.002193   -0.043611  -0.006978   -0.040775  -0.005158    0.021067  -0.021014   -0.021287   0.001649   -0.044961  -0.016701   -0.033140   0.011953   -0.005269  -0.017347   -0.020288   0.009287   -0.043442  -0.014354   -0.010592   0.017262   -0.016826  -0.016539   -0.014058   0.009144   -0.020603   0.005916   -0.006630   0.013149   -0.019880  -0.006268
 3302.0   -0.126004  -0.050752    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.044988  -0.015420    0.000000   0.000000   -0.045860  -0.029882   -0.009235   0.049408   -0.033731   0.002190   -0.043368  -0.006913   -0.040567  -0.005132    0.020967  -0.020878   -0.021198   0.001640   -0.044720  -0.016585   -0.032984   0.011847   -0.005189  -0.017260   -0.020231   0.009221   -0.043215  -0.014269   -0.010614   0.017156   -0.016654  -0.016480   -0.014047   0.009085   -0.020557   0.005878   -0.006671   0.013084   -0.019729  -0.006290
 3307.0   -0.125508  -0.050365    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.044748  -0.015306    0.000000   0.000000   -0.045696  -0.029720   -0.009036   0.049074   -0.033539   0.002188   -0.043126  -0.006849   -0.040361  -0.005106    0.020869  -0.020744   -0.021108   0.001633   -0.044482  -0.016469   -0.032829   0.011743   -0.005110  -0.017173   -0.020173   0.009157   -0.042990  -0.014184   -0.010635   0.017051   -0.016485  -0.016421   -0.014035   0.009026   -0.020511   0.005842   -0.006712   0.013020   -0.019578  -0.006311
